arrival_s,class_name,input_tokens,cached_input_tokens,output_tokens,thinking_tokens,max_output_tokens,observed_latency_s
96.44655302478725,chat,1025,0,279,0,512,
97.17391021358178,chat,792,0,134,0,512,
97.35222856905845,chat,1175,0,112,0,512,
97.54565898771497,rag,1109,0,388,0,768,
97.68177148150613,chat,644,0,171,0,512,
99.49716558375736,chat,786,0,248,0,512,
99.71759995061537,rag,2894,0,410,0,768,
99.93071620261897,chat,814,296,339,0,512,
100.04881073758752,chat,841,0,512,0,512,
100.3272443056259,reasoning,3403,0,508,329,1024,
101.61041832687071,reasoning,1532,0,947,377,1024,
102.27160396593607,rag,702,324,356,0,768,
102.5598831677849,chat,1185,0,196,0,512,
103.07898539045974,rag,5533,0,138,0,768,
105.62754309421855,chat,665,0,206,0,512,
105.62974573152455,chat,339,143,390,0,512,
107.28229465653335,reasoning,1367,0,932,780,1024,
108.06255941193537,rag,1301,0,369,0,768,
108.494315675955,rag,1972,0,434,0,768,
109.12590865952151,reasoning,2156,0,292,338,1024,
110.72111477757997,chat,282,0,97,0,512,
115.84917929874003,reasoning,1605,0,585,198,1024,
116.51333560335871,rag,4061,1646,157,0,768,
117.23479218631755,reasoning,1257,0,697,352,1024,
118.00804802315515,reasoning,1831,0,522,293,1024,
118.1728036461245,chat,838,0,227,0,512,
120.77200056648267,chat,525,132,490,0,512,
120.91284976654202,rag,1966,0,442,0,768,
121.09132574727545,rag,4760,1293,323,0,768,
122.62577735922136,chat,746,0,240,0,512,
123.90933343375089,chat,495,0,291,0,512,
125.15319765829715,chat,484,172,91,0,512,
125.88902166653509,rag,1801,0,224,0,768,
126.11395452469216,chat,726,0,164,0,512,
126.18587948531403,chat,953,0,253,0,512,
126.32717218671974,chat,502,0,115,0,512,
126.41125132629327,chat,576,0,230,0,512,
126.64796567398587,rag,2452,0,472,0,768,
126.72974566028938,chat,745,0,447,0,512,
127.102820596155,chat,561,224,250,0,512,
127.34648828218812,chat,840,0,245,0,512,
127.43035550824561,reasoning,3446,0,505,189,1024,
128.04125578638636,chat,830,0,374,0,512,
128.37479192585957,chat,391,164,244,0,512,
130.19203690341942,reasoning,1247,0,484,82,1024,
131.6821236557855,chat,466,0,97,0,512,
131.94061320655786,chat,1128,0,78,0,512,
132.81814262837946,reasoning,1456,0,256,310,1024,
133.67667506504208,rag,3026,0,369,0,768,
134.19382894465437,chat,256,61,512,0,512,
134.53094789894695,chat,601,0,244,0,512,
134.67318363856026,rag,3373,0,387,0,768,
135.03194901279906,chat,781,232,181,0,512,
135.43150282640508,reasoning,2056,0,341,600,1024,
135.51420868765717,chat,795,0,146,0,512,
135.62277390649396,chat,722,0,191,0,512,
136.13455100457483,chat,634,0,256,0,512,
137.72305355680422,chat,590,282,213,0,512,
138.26378664134162,chat,478,214,190,0,512,
138.74421137265776,rag,2396,0,318,0,768,
138.8530586575566,chat,1404,0,128,0,512,
140.6960273980966,chat,989,0,217,0,512,
141.3000331894758,reasoning,2373,0,867,1146,1024,
141.9158858981771,rag,1428,0,335,0,768,
141.91691707221645,reasoning,1886,0,320,559,1024,
142.0519141991634,chat,799,0,191,0,512,
142.46421237756527,rag,2083,0,264,0,768,
142.50915603204965,rag,6521,0,262,0,768,
142.64132007897268,rag,1567,0,110,0,768,
143.74664399649632,chat,678,0,268,0,512,
144.18231083578561,reasoning,1707,0,466,1203,1024,
144.9116449904851,rag,3849,0,206,0,768,
145.12903886075728,rag,3149,1717,283,0,768,
146.077482692682,chat,684,0,143,0,512,
146.28467606321874,chat,535,0,164,0,512,
146.38835902049863,rag,3185,1282,342,0,768,
146.78498229913296,chat,453,0,146,0,512,
147.59353518323428,rag,1671,892,313,0,768,
150.56056386410884,reasoning,1935,0,289,175,1024,
150.62171493501944,chat,1297,0,122,0,512,
151.08049343465663,chat,471,116,92,0,512,
151.40943064324816,rag,1130,0,400,0,768,
152.14227387113002,reasoning,1219,0,698,112,1024,
153.16633338123148,rag,2984,0,190,0,768,
156.48615903009167,chat,399,0,176,0,512,
156.62059940570163,chat,2670,735,106,0,512,
157.00814634268716,chat,474,0,275,0,512,
157.04412826245715,reasoning,1906,0,381,203,1024,
157.4350875026637,rag,1853,0,768,0,768,
157.60805040250523,chat,656,0,370,0,512,
158.14426360903659,reasoning,1380,0,277,43,1024,
158.40549945609172,rag,2308,0,252,0,768,
158.56701747533336,reasoning,2220,0,340,263,1024,
158.71452704034436,chat,988,282,146,0,512,
159.0670398794936,chat,384,0,238,0,512,
159.64587309178083,chat,512,0,279,0,512,
160.34308195226077,chat,1837,0,143,0,512,
160.51705931279514,chat,1004,0,167,0,512,
161.0963641854098,chat,971,0,302,0,512,
161.30202870428752,chat,1110,0,63,0,512,
161.98034382910768,chat,1311,0,145,0,512,
162.86044497612644,chat,616,166,425,0,512,
163.48950774615224,chat,362,0,294,0,512,
164.9994999850464,rag,5320,0,278,0,768,
165.27244653588542,chat,511,0,199,0,512,
165.66687367742907,rag,4797,0,509,0,768,
166.94629355956826,rag,1211,0,357,0,768,
167.44816515302972,chat,1299,0,218,0,512,
167.51151259810246,chat,410,0,147,0,512,
167.99189264671463,reasoning,3133,0,407,1270,1024,
169.5569682061505,reasoning,992,0,209,147,1024,
169.85477098295289,chat,657,0,213,0,512,
170.9187679156909,chat,715,0,208,0,512,
171.7112491430255,chat,847,0,107,0,512,
173.9276945687772,rag,4773,0,317,0,768,
174.05734333840886,chat,920,0,125,0,512,
174.99196660414884,chat,940,0,173,0,512,
175.7928094803255,chat,1344,0,83,0,512,
175.92958001932178,rag,4129,1042,222,0,768,
176.13815849871477,chat,2656,0,419,0,512,
176.61467464941882,chat,990,0,99,0,512,
176.64205024419996,chat,720,0,119,0,512,
178.80482547971064,chat,1110,0,207,0,512,
178.8539759073989,chat,494,0,81,0,512,
179.07671745141755,chat,1724,0,371,0,512,
181.67663607712038,rag,2013,0,446,0,768,
182.30019915793602,reasoning,2243,0,862,523,1024,
183.38755790754374,chat,670,0,100,0,512,
183.39311484418175,chat,1095,0,196,0,512,
184.2992526030026,chat,899,0,346,0,512,
185.54632004548472,chat,1252,0,185,0,512,
185.68314476798236,reasoning,2061,0,471,931,1024,
187.78667458328783,chat,1105,0,99,0,512,
188.25724697970074,chat,485,0,379,0,512,
188.41813610222894,chat,882,0,299,0,512,
188.62094290593214,chat,687,0,160,0,512,
189.97829031348124,rag,4351,0,393,0,768,
190.3811063393855,chat,317,0,251,0,512,
190.91330248818238,chat,262,0,239,0,512,
190.93735566967118,rag,1639,1020,425,0,768,
191.06187885197815,chat,1592,0,184,0,512,
192.6004698338428,reasoning,1486,0,400,356,1024,
192.80470752513492,chat,789,349,298,0,512,
195.37948654204786,chat,872,0,194,0,512,
195.84521263179764,rag,2294,1052,228,0,768,
196.37025507141067,reasoning,1982,0,487,252,1024,
197.0292666052678,chat,600,0,92,0,512,
197.93440122226423,rag,3825,0,471,0,768,
199.24289153922754,reasoning,2838,0,394,371,1024,
200.00816510584102,chat,811,180,181,0,512,
201.15532585395314,reasoning,2217,0,678,278,1024,
202.39488017476828,rag,1556,0,231,0,768,
202.4101094416624,chat,511,0,279,0,512,
202.71328874612493,chat,696,0,246,0,512,
203.28412698340938,chat,313,0,89,0,512,
203.33405885138703,chat,301,0,85,0,512,
204.24915174924513,rag,1215,0,276,0,768,
204.3398694113877,chat,390,0,214,0,512,
205.16780408184115,chat,2197,0,329,0,512,
205.26925381636212,reasoning,674,0,444,254,1024,
205.34723616903813,chat,479,0,192,0,512,
205.56543077281813,chat,1301,0,152,0,512,
205.88560611727078,rag,2918,1712,252,0,768,
206.42011093233498,rag,1765,0,400,0,768,
207.55707653511143,chat,168,0,216,0,512,
207.5731551268759,chat,1176,0,196,0,512,
209.02919040230896,reasoning,418,0,384,394,1024,
210.42407973256425,chat,1557,0,111,0,512,
211.8816238393135,rag,2995,0,225,0,768,
212.77564640731617,chat,591,0,249,0,512,
213.08244621040654,rag,1893,0,355,0,768,
213.29981407149847,reasoning,974,0,463,778,1024,
213.56828200651614,chat,347,0,178,0,512,
214.10178646379697,rag,708,0,317,0,768,
214.84402622924836,chat,1654,0,135,0,512,
214.8811610966127,reasoning,4567,0,383,587,1024,
214.93751306385352,rag,3903,0,245,0,768,
215.5106421925311,rag,1803,0,446,0,768,
216.03735057969507,rag,2182,0,127,0,768,
216.62657304811225,reasoning,3764,0,374,120,1024,
216.92749254763584,reasoning,2056,0,288,489,1024,
217.81044924375527,chat,585,0,249,0,512,
220.8608573052025,chat,455,0,323,0,512,
221.15194102247705,rag,1338,0,426,0,768,
221.36579274207207,rag,3757,0,396,0,768,
221.63051959643067,rag,1940,0,289,0,768,
221.6844033093593,chat,551,0,143,0,512,
222.28150186808423,rag,977,0,265,0,768,
223.8666283552214,chat,606,0,238,0,512,
224.41087001431902,reasoning,815,0,358,519,1024,
227.1426244809089,rag,2064,0,256,0,768,
228.13046581839674,chat,923,0,160,0,512,
229.18527735621632,chat,771,0,221,0,512,
229.28518209158827,chat,525,0,94,0,512,
230.9234716493696,chat,493,0,225,0,512,
231.396384731331,chat,292,0,96,0,512,
231.80420222883265,rag,5870,1918,159,0,768,
232.47623162344894,reasoning,2747,0,307,96,1024,
232.53142506233405,chat,784,0,132,0,512,
232.9603562453835,rag,1391,625,206,0,768,
234.2238828161094,rag,3149,0,335,0,768,
234.33860984701892,chat,505,0,246,0,512,
235.29325527703892,rag,1907,0,187,0,768,
235.42443858996145,reasoning,986,0,588,1004,1024,
235.5680941606568,chat,748,0,197,0,512,
235.6571859175792,rag,1001,586,232,0,768,
236.73210986163534,chat,703,0,116,0,512,
236.75310562567878,rag,3741,0,317,0,768,
237.09662023774206,reasoning,778,152,400,221,1024,
237.8092329462101,rag,741,0,386,0,768,
238.0289564638884,chat,797,0,174,0,512,
238.49285553586378,chat,1174,0,185,0,512,
239.5447452795487,chat,1039,369,273,0,512,
240.78205931128204,chat,634,0,212,0,512,
241.55424196820826,reasoning,1730,0,473,761,1024,
241.84720283261848,chat,1467,0,164,0,512,
243.656405797842,chat,571,0,238,0,512,
243.93877091789324,chat,1280,0,111,0,512,
244.28488070733587,chat,528,157,222,0,512,
244.42837103621088,chat,480,0,259,0,512,
245.0960586388359,chat,621,0,60,0,512,
245.28226013565887,chat,429,196,88,0,512,
245.30939549287535,reasoning,1757,0,530,333,1024,
245.32753568783968,chat,560,0,160,0,512,
245.50556305310394,rag,2139,576,231,0,768,
245.65609734672873,chat,423,158,118,0,512,
245.8273569679172,chat,844,0,319,0,512,
246.74501185120434,reasoning,2154,423,349,176,1024,
247.38330966453915,chat,991,0,264,0,512,
247.55812564629514,chat,1073,0,103,0,512,
247.62272405567174,chat,710,0,220,0,512,
247.995211209634,chat,1011,0,332,0,512,
248.0661348280166,reasoning,1791,0,474,382,1024,
250.7929660579426,chat,573,0,160,0,512,
251.0025768263272,chat,451,0,163,0,512,
251.0550699974041,chat,462,0,288,0,512,
252.31491124596718,rag,8924,0,220,0,768,
252.36824282083379,chat,726,0,46,0,512,
252.60401021661173,chat,266,85,262,0,512,
252.9014223552144,chat,633,0,163,0,512,
253.07069197760518,chat,1149,438,345,0,512,
253.2131616544152,chat,1459,0,77,0,512,
253.26876215882925,reasoning,1941,298,289,115,1024,
254.66911731240725,chat,612,0,185,0,512,
255.8587360845196,chat,866,0,247,0,512,
255.93971615618221,rag,2138,0,356,0,768,
256.3254265244678,chat,651,0,134,0,512,
256.47826688661974,reasoning,1353,120,668,627,1024,
256.47897609737663,chat,1087,0,203,0,512,
257.8466098699994,chat,294,0,213,0,512,
258.9244960973342,chat,545,148,204,0,512,
260.5875561919643,rag,936,0,300,0,768,
260.60700780902164,rag,1544,0,145,0,768,
260.7926850838413,chat,621,0,167,0,512,
261.09418040168197,rag,3521,1535,172,0,768,
261.38523947579114,chat,754,0,161,0,512,
262.06144405278417,chat,1254,0,188,0,512,
262.1779674696655,rag,2146,0,151,0,768,
262.3581863796207,rag,1152,0,235,0,768,
262.7970287079884,chat,923,212,341,0,512,
262.83927003057084,chat,823,0,338,0,512,
264.3649255813403,chat,772,0,125,0,512,
266.0415891269486,chat,706,0,497,0,512,
266.3881159327963,chat,1061,0,245,0,512,
266.4635879950707,reasoning,1798,0,657,440,1024,
266.55465160312394,rag,1883,0,194,0,768,
267.7667542377536,chat,1566,338,262,0,512,
268.4180760994521,rag,2178,724,538,0,768,
268.4199855995294,chat,273,122,179,0,512,
268.54980909805613,chat,445,0,198,0,512,
268.5825004742152,rag,3735,0,317,0,768,
269.16766066752484,chat,719,0,312,0,512,
269.21141641519256,reasoning,2334,0,431,325,1024,
270.1122462540885,reasoning,3217,0,448,104,1024,
271.353536699083,chat,1284,0,290,0,512,
272.1517017208114,chat,998,0,139,0,512,
272.7649207249342,chat,485,0,173,0,512,
273.1127596211839,chat,587,0,144,0,512,
273.2852247967525,rag,1711,567,419,0,768,
273.38006250086687,reasoning,1969,0,458,815,1024,
274.55767166243936,rag,2441,0,152,0,768,
274.583176018895,chat,983,0,94,0,512,
274.7793892855847,rag,1275,0,243,0,768,
275.4141602765688,chat,535,208,245,0,512,
276.64567186281204,chat,795,0,178,0,512,
276.64870787390134,reasoning,1356,304,742,686,1024,
276.6868607798755,chat,515,0,276,0,512,
277.44817477341036,chat,872,0,51,0,512,
278.8041582176256,rag,3021,0,169,0,768,
279.7278390232149,chat,932,416,242,0,512,
279.8448662863744,chat,209,0,134,0,512,
279.9265430100501,chat,1573,0,328,0,512,
280.40495986664433,chat,1652,651,157,0,512,
280.78124874239563,chat,336,99,149,0,512,
281.23886813504515,chat,280,0,369,0,512,
281.4102030452519,chat,632,0,175,0,512,
281.4198737126142,reasoning,3362,0,680,310,1024,
281.5318168356349,reasoning,2059,0,265,154,1024,
282.6352786991905,rag,1236,717,252,0,768,
282.934466815464,chat,268,0,150,0,512,
283.12442034448964,chat,1008,244,250,0,512,
283.62920516770737,reasoning,3174,0,588,396,1024,
284.89658817096233,rag,1941,587,448,0,768,
287.5285411006837,reasoning,1055,0,319,91,1024,
288.26149240352936,reasoning,3279,0,576,402,1024,
288.40461926399234,chat,1582,0,212,0,512,
291.07681773239887,rag,1467,0,336,0,768,
292.5641569303091,chat,693,344,165,0,512,
293.5684921856766,rag,3254,0,290,0,768,
294.268238873435,chat,1414,0,213,0,512,
295.9014794826068,chat,520,0,398,0,512,
297.24241779199207,chat,365,114,255,0,512,
297.67312557902517,chat,587,0,114,0,512,
298.0717267333032,reasoning,1709,0,462,200,1024,
298.361144157534,chat,492,114,161,0,512,
298.5310595481899,rag,2743,0,252,0,768,
299.12022226360307,chat,849,0,255,0,512,
299.89417956977144,chat,1142,0,119,0,512,
300.1198638421287,rag,2591,0,272,0,768,
300.9466722676966,chat,416,0,383,0,512,
301.31603859990184,chat,381,0,323,0,512,
302.17086425702865,chat,1040,0,177,0,512,
302.61281045340075,rag,6008,2622,215,0,768,
305.1597868863067,reasoning,1349,0,398,724,1024,
308.9893971277434,chat,598,0,306,0,512,
309.8612936343734,rag,3277,1115,388,0,768,
310.029630127658,rag,3229,0,374,0,768,
310.47442207914474,reasoning,1281,0,641,411,1024,
311.39700470595,chat,994,491,512,0,512,
311.4032896328753,rag,3450,0,418,0,768,
312.02986816772864,chat,521,0,228,0,512,
312.6352294886183,chat,483,233,217,0,512,
312.9452431943265,chat,1013,0,141,0,512,
312.9958536120828,chat,1310,392,149,0,512,
313.14797723170886,rag,1807,0,216,0,768,
313.24785136054226,chat,1110,501,116,0,512,
314.0842727628754,chat,1253,0,202,0,512,
314.4841386657504,chat,637,0,221,0,512,
314.61076816237846,reasoning,910,0,379,358,1024,
315.17482306324644,rag,1878,0,113,0,768,
316.66471942796136,rag,1982,800,294,0,768,
318.5572988633666,rag,928,0,417,0,768,
320.11811779997623,reasoning,2652,0,386,154,1024,
320.1842021634614,rag,1019,0,309,0,768,
320.46739380373475,chat,855,0,351,0,512,
320.87038523916834,chat,840,325,236,0,512,
321.5004884477852,reasoning,2527,0,676,423,1024,
323.3205250665491,chat,477,212,246,0,512,
323.8378639981329,rag,2436,0,371,0,768,
324.4003963641722,chat,942,0,297,0,512,
325.8368514763106,reasoning,1318,0,503,184,1024,
326.3454701968686,rag,4227,0,259,0,768,
326.96950868633394,chat,1617,0,104,0,512,
327.1969238735625,chat,624,0,228,0,512,
327.5751809801478,chat,699,167,512,0,512,
327.69034154011655,chat,645,261,110,0,512,
329.09173661610066,chat,1244,615,150,0,512,
329.8063777118659,chat,727,0,141,0,512,
330.67471332578594,chat,477,0,71,0,512,
331.621581067248,chat,351,126,346,0,512,
332.13343759595784,chat,308,0,107,0,512,
332.57390750245065,chat,468,0,111,0,512,
332.85676533601713,chat,671,0,267,0,512,
333.75192976710053,reasoning,1408,0,511,193,1024,
334.1336699926546,chat,542,0,115,0,512,
334.2704693579945,chat,1031,0,292,0,512,
334.44775986689996,chat,2188,0,149,0,512,
334.55426934375373,rag,1886,666,323,0,768,
334.81892434485985,reasoning,2928,0,365,240,1024,
336.3331224921337,chat,889,0,197,0,512,
336.7354564447336,chat,370,0,259,0,512,
337.7930284255401,rag,967,411,189,0,768,
337.96529733461324,chat,851,0,174,0,512,
338.3292963329231,chat,579,0,103,0,512,
339.37109901362595,chat,653,0,248,0,512,
340.87668341828135,chat,1479,0,346,0,512,
341.3219868236285,rag,1241,761,264,0,768,
342.20878231660913,reasoning,1182,0,703,1075,1024,
342.21468569958597,chat,1134,0,419,0,512,
342.7523204001761,chat,1066,0,342,0,512,
342.9565604694152,rag,2027,0,453,0,768,
343.07294448149185,rag,843,0,223,0,768,
343.1215779587179,rag,5620,0,381,0,768,
343.6612193327361,chat,460,185,132,0,512,
344.80035071446724,chat,1033,0,306,0,512,
344.92932475457934,chat,875,341,169,0,512,
345.71769682036745,chat,1011,243,172,0,512,
345.99621940448594,rag,2771,1579,316,0,768,
347.79747233931744,rag,3867,0,232,0,768,
348.1175327419678,chat,373,0,361,0,512,
348.1528594737869,chat,816,389,123,0,512,
348.43385867781814,reasoning,4512,0,297,875,1024,
349.2940184606489,rag,1638,845,235,0,768,
350.6615244549572,rag,2001,863,263,0,768,
350.66362979939754,chat,813,330,346,0,512,
351.119451295521,chat,622,0,208,0,512,
351.7686540112392,chat,1159,0,153,0,512,
351.8995215662464,rag,2158,0,387,0,768,
354.8465972987773,rag,3734,0,120,0,768,
355.52527255560466,reasoning,2922,0,656,386,1024,
355.6441504577232,rag,2384,0,414,0,768,
357.27381911550265,chat,457,0,114,0,512,
357.4046324563653,chat,417,0,399,0,512,
360.23439942760547,chat,824,0,303,0,512,
360.27101065877724,chat,1181,444,160,0,512,
361.98738824912067,reasoning,2273,0,629,689,1024,
362.1409034039335,chat,594,0,239,0,512,
362.25173592738844,chat,799,0,172,0,512,
363.89482671774186,chat,278,0,95,0,512,
364.88062512696473,chat,966,0,78,0,512,
364.9883539305907,reasoning,1323,0,521,141,1024,
365.5285702342801,rag,2644,0,375,0,768,
365.6142499736427,chat,860,0,95,0,512,
365.7480227483872,chat,268,0,234,0,512,
365.76774525867796,chat,867,411,141,0,512,
366.90008537344966,rag,1542,0,405,0,768,
368.84025443366727,rag,1400,0,250,0,768,
368.8697134070333,reasoning,635,0,195,136,1024,
369.5244003628388,chat,273,0,253,0,512,
369.83346183779895,rag,2991,1424,355,0,768,
370.9479350325467,reasoning,3044,691,445,329,1024,
371.4310958108349,chat,1347,0,63,0,512,
371.7260993295122,rag,2664,0,129,0,768,
372.59458134489415,chat,544,0,225,0,512,
373.34094754830625,rag,1641,0,424,0,768,
373.6007525277927,chat,533,0,129,0,512,
373.8680427531251,chat,945,0,250,0,512,
375.17783689690043,chat,726,0,94,0,512,
376.3255960783711,chat,1499,0,120,0,512,
376.5208544998407,reasoning,3021,0,669,592,1024,
377.0755625005897,chat,968,0,201,0,512,
378.65021591422715,reasoning,4373,0,512,655,1024,
378.8921140689574,chat,580,281,113,0,512,
379.0277967367688,reasoning,1163,0,394,591,1024,
379.7752572565564,chat,1401,0,207,0,512,
380.610008365385,rag,1789,0,273,0,768,
381.90927564689827,reasoning,718,0,223,295,1024,
382.0899772961825,chat,674,0,213,0,512,
382.5363718179856,chat,1216,0,252,0,512,
382.6393599942987,chat,258,0,160,0,512,
382.8783926929287,chat,382,0,282,0,512,
383.77696792428276,chat,743,0,196,0,512,
386.1635491276173,rag,2530,1043,251,0,768,
386.5338798578167,chat,1077,0,198,0,512,
386.74811100835257,chat,761,0,231,0,512,
386.9114594097828,chat,786,0,249,0,512,
388.195109057571,chat,504,0,55,0,512,
389.9294227350705,chat,768,263,321,0,512,
390.4974013432951,chat,570,0,194,0,512,
390.7938591410917,chat,524,0,218,0,512,
392.6810940245624,rag,1476,915,489,0,768,
393.29776410476535,reasoning,2500,0,425,358,1024,
393.4708988944831,chat,1198,0,132,0,512,
393.4770486206728,rag,1298,0,220,0,768,
393.72424452291517,rag,832,0,345,0,768,
394.0951357199545,rag,3260,0,213,0,768,
394.6864844110781,rag,1847,0,284,0,768,
394.7975186859776,chat,592,154,219,0,512,
395.762870336814,rag,1665,0,177,0,768,
396.1077316437231,reasoning,5625,0,254,126,1024,
396.13946437105716,chat,1112,0,254,0,512,
396.801516362544,chat,637,0,183,0,512,
396.8882865733181,chat,517,0,241,0,512,
396.9986320186807,chat,928,0,135,0,512,
397.88396391597064,chat,1184,0,336,0,512,
398.47347492275,rag,2456,0,517,0,768,
399.6646863449111,reasoning,2112,295,378,483,1024,
401.1332178121056,reasoning,2445,0,472,459,1024,
401.36103422102485,rag,2202,588,258,0,768,
401.58594581130063,rag,1286,0,238,0,768,
402.4277291821815,rag,1811,0,215,0,768,
402.5300815704751,reasoning,1206,0,239,384,1024,
402.6548351344769,reasoning,993,0,592,346,1024,
403.55620134900624,chat,1657,0,249,0,512,
403.5847237985839,rag,2919,0,262,0,768,
405.15454717401326,chat,1648,0,464,0,512,
405.506902212134,chat,769,0,184,0,512,
406.2779942992048,rag,2278,0,198,0,768,
406.34275764908494,chat,766,0,201,0,512,
406.4288899066934,chat,654,315,257,0,512,
406.7405046522641,chat,667,199,186,0,512,
406.9988765859376,reasoning,2261,0,763,643,1024,
408.1917088770853,reasoning,1080,0,310,718,1024,
408.2347871203295,chat,446,0,122,0,512,
408.2455751273121,reasoning,814,0,425,314,1024,
409.3580891958714,rag,3730,1608,366,0,768,
409.72508127085274,reasoning,4376,0,418,282,1024,
410.05813909430884,reasoning,1259,0,457,354,1024,
410.5566413888646,chat,751,186,295,0,512,
410.7461875811455,chat,1353,0,168,0,512,
410.95997969252676,chat,580,0,241,0,512,
414.05749937230024,chat,508,0,276,0,512,
414.5784018473592,chat,1642,0,146,0,512,
414.6863840155138,reasoning,1430,0,492,121,1024,
